year;province;pbg_manufactura;pbg_total_pm;pbg_total_pp;ic;ic_on;ic_op;ic_tributarios;ic_tributarios_op;ic_tributarios_op_iibb;ic_tributarios_op_inmob;ic_tributarios_op_sellos;ic_tributarios_op_autom;ic_tributarios_op_otros;ic_tributarios_on;ic_transferencias;ic_otros;ik;ik_op;ik_on;ik_dif;i_on;it;gc;gc_consumo;gc_consumo_personal;gc_rentas;gc_transferencias;gc_transferencias_sprivado;gc_transferencias_spublico;gc_transferencias_sexterno;gk;gk_ird;gk_transferencias;gk_transferencias_sprivado;gk_transferencias_spublico;gk_transferencias_sexterno;gk_if;gt;personal (planta ocupada);salario_promedio (gasto medio);population;apn_gconsumo;apn_grentasprop;apn_prestss;apn_impdir;apn_transf;apn_corrientes (confirmar si es el total);apn_IRD;apn_transfK;apn_invfciera;apn_capital (confirmar si es el total);gn_admgub;gn_defensa;gn_servsoc;gn_servecon;gn_deuda;gn_total
2007;Rio Negro;599,55;4189,73;;2290,42;1442,62;847,80;1842,69;472,37;329,40;42,97;54,63;40,54;4,83;1370,32;72,31;375,43;89,13;1,27;63,14;24,72;1505,76;2379,54;2113,03;1607,14;1192,49;87,02;418,87;93,70;324,86;0,32;258,24;214,80;38,54;0,07;27,97;10,50;4,90;2371,26;39627;2314,84;594189;121;0;544;0;341;1006;169;161;0;331;39,96;22,06;848,06;183,69;0,00;1093,77
2007;Salta;331,94;3771,73;;3024,64;2284,62;740,02;2740,56;614,72;491,92;10,31;84,35;0,00;28,15;2125,84;158,78;125,30;237,56;38,38;169,56;29,63;2454,18;3262,21;2296,54;1481,89;1196,10;39,64;775,01;203,42;571,59;0,00;827,15;756,86;70,29;41,28;29,01;0,00;0,00;3123,68;48492;1897,39;1202753;156;0;720;0;769;1644;140;189;0;328;30,50;68,93;1387,66;265,19;0,00;1752,28
2007;San Juan;604,13;3835,50;;2325,88;1886,66;387,18;2097,62;307,41;211,91;22,94;19,28;26,11;27,17;1790,21;96,45;131,80;374,17;0,02;353,53;20,62;2240,19;2700,05;1658,02;1215,29;1008,19;60,24;382,48;152,82;229,51;0,15;814,73;693,11;5,44;3,51;1,93;0,00;116,18;2472,75;29876;2595,82;685883;64;0;596;0;561;1221;57;231;1;289;5,01;22,45;1170,53;232,04;0,00;1430,03
2007;San Luis;1274,90;3616,80;;1709,18;1311,21;397,97;1579,73;351,69;254,67;27,69;29,65;17,86;21,82;1228,04;83,17;46,28;102,24;0,29;3,89;98,06;1315,10;1811,42;1001,95;727,55;565,63;6,77;267,63;127,09;140,53;0,00;835,51;519,08;316,43;316,43;0,00;0,00;0,00;1837,46;;;;61;0;310;0;363;735;17;173;0;190;49,39;27,23;567,60;91,77;0,00;735,99
2007;Santa Cruz;;;;2613,94;1268,95;1344,99;1357,46;438,10;376,68;1,04;56,96;0,00;3,41;919,36;349,59;906,89;1381,99;1,67;844,57;535,75;2113,52;4173,98;1786,75;1298,44;1117,34;14,61;473,70;144,60;329,10;0,00;1888,56;1319,51;115,97;9,68;106,29;0,00;453,08;4162,24;22812;3755,50;221871;129;0;117;0;404;649;175;397;0;572;67,31;60,22;690,16;1279,97;0,00;2097,66
2007;Santa Fe;5260,95;29198,44;;7924,46;5278,79;2645,67;7215,52;2359,25;1667,45;244,14;363,55;19,47;64,64;4856,27;422,51;286,42;336,59;0,23;285,65;50,71;5564,44;9383,36;6743,22;4625,84;4039,23;69,77;2047,61;927,61;1120,01;0,00;1099,47;847,94;164,09;24,58;139,51;0,00;87,44;9124,44;106800;2901,88;3220818;230;0;2738;0;2182;5150;256;448;2;705;227,31;52,37;3682,96;477,37;0,00;4440,00
2007;Santiago del Estero;339,31;;4707,66;2717,29;2416,64;300,65;2462,58;238,21;166,12;15,43;26,75;6,19;23,73;2224,37;192,28;62,44;135,09;0,02;83,73;51,33;2500,38;2852,38;1915,47;1276,69;1032,37;9,09;629,70;252,36;377,33;0,00;1005,38;836,25;115,94;23,03;92,91;0,00;53,19;2920,85;42361;1874,67;856739;40;0;642;0;640;1321;124;195;0;319;84,97;15,62;1027,96;216,98;0,00;1345,53
2007;Tierra del Fuego;729,69;2567,98;;1248,80;718,03;530,77;979,23;282,92;208,44;0,33;17,32;0,00;56,83;696,31;21,72;247,85;123,00;10,55;73,92;38,53;791,96;1509,61;1400,71;966,59;876,97;8,96;425,16;86,87;334,17;4,12;170,40;151,65;-4,09;0,00;0,00;-4,09;22,84;1714,50;;;;96;0;76;0;579;750;11;87;0;99;5,01;44,05;183,37;74,19;0,00;306,62
2007;Tucuman;1200,05;7081,86;;3715,31;2800,96;914,35;3411,62;837,70;581,75;62,16;92,01;34,96;66,82;2573,92;227,04;76,65;577,31;19,04;366,10;192,18;3167,06;4292,62;3376,55;2213,24;1932,77;105,98;1057,33;402,55;654,77;0,00;953,64;590,94;13,20;0,52;12,69;0,00;349,50;4330,19;63253;2350,48;1457357;124;0;1041;0;1035;2200;59;296;0;354;48,53;12,30;2302,30;188,70;0,00;2551,83
2008;Buenos Aires;34620,12;139712,35;125390,66;35703,00;16820,67;18882,33;31539,68;17741,65;12355,23;1351,12;1391,36;1046,91;1597,03;13798,03;3022,64;1140,68;1016,14;0,00;851,23;164,91;17671,90;44546,36;37225,91;25516,76;22783,38;1005,28;10703,87;3926,03;6764,30;13,54;2452,75;1421,47;543,00;189,3;347,66;6,04;488,28;46940,34;567405;3083,65;15052177;3724;0;18886;0;6958;29569;918;1395;2;2314;307,36;1390,80;28771,06;987,17;0,86;31457,34
2008;CABA;19584,19;;127107,47;12648,13;1456,79;11191,34;11954,99;10618,25;7610,18;1286,21;322,10;850,24;549,52;1336,74;120,06;573,09;93,38;0,31;75,55;17,53;1532,35;12741,52;10757,77;9102,62;6567,80;113,10;1542,05;1387,10;151,92;3,03;2376,28;1924,34;366,16;15,99;350,15;0,02;85,79;13134,05;;;;14740;1;21659;4;17554;53958;1638;2828;471;4937;5305,70;6959,56;47197,28;29291,02;59,41;88812,99
2008;Catamarca;;;;2767,27;1889,33;877,94;2033,45;207,33;166,13;10,02;17,44;13,35;0,39;1826,12;63,21;670,61;81,02;0,00;15,18;65,84;1904,50;2848,29;2182,02;1490,03;1273,28;41,52;650,47;249,08;401,40;0,00;771,44;567,99;138,81;31,16;107,66;0,00;64,63;2953,46;35310;2773,84;388416;64;0;818;0;244;1126;85;190;0;274;2,07;23,72;1006,94;122,18;0,00;1154,92
2008;Chaco;303;4376;;4645,53;4099,37;546,16;3863,12;486,57;376,43;4,07;43,55;0,00;62,51;3376,55;722,83;59,59;319,76;27,14;270,76;21,86;4370,13;5622,59;4152,57;3128,20;2722,03;121,90;902,47;273,11;590,87;38,50;617,63;514,36;40,67;1,12;7,44;32,11;62,59;5681,00;;;;177;0;506;0;500;1183;131;224;0;356;75,56;63,77;1490,54;295,83;0,00;1925,71
2008;Chubut;487,92;4528,23;4520,41;3649,69;1217,32;2432,37;1811,58;661,44;559,85;0,03;83,12;0,00;18,43;1150,14;67,18;1770,93;230,09;1,19;175,71;53,19;1393,03;4363,45;2829,44;2073,82;1628,82;29,80;337,40;170,72;166,67;0,00;1230,43;699,05;372,04;17,82;354,23;0,00;159,34;4089,67;31333;3974,13;460684;318;0;329;0;302;949;200;230;1;431;57,39;185,51;762,38;301,71;0,00;1306,99
2008;Cordoba;4381,67;;28179,15;10366,02;6983,89;3382,13;8910,19;2913,63;2245,88;351,28;191,36;125,11;0,00;5996,56;987,33;468,50;674,05;64,40;244,10;365,56;7227,99;13521,47;9277,52;6402,14;5258,74;276,73;2598,64;981,60;1617,04;0,00;1205,09;1075,35;92,65;29,36;63,29;0,00;37,09;13946,42;106841;3758,70;3340041;715;3;2544;0;2403;5664;270;394;2;665;71,53;162,64;4965,45;501,79;0,00;5701,41
2008;Corrientes;622,52;;4642,10;3173,34;2766,16;407,18;2952,26;357,10;278,05;29,20;49,85;0,00;0,00;2595,16;171,00;50,08;100,69;0,47;47,45;52,77;2813,62;3749,61;2753,38;2146,47;1736,01;76,78;530,13;171,28;364,18;-5,33;429,34;366,60;55,93;4,97;33,13;17,83;6,81;3687,06;46572;2854,77;1013443;235;0;452;0;700;1387;159;125;1;284;24,83;52,33;1196,90;221,35;0,00;1495,41
2008;Entre Rios;2063,09;15544,06;13573,61;5034,36;3826,05;1208,31;4268,85;955,68;551,73;135,06;91,04;82,03;95,82;3313,17;512,88;252,63;141,92;3,40;89,70;48,82;3915,76;6022,93;4333,33;3264,99;2856,46;91,90;976,44;474,73;501,71;0,00;550,85;482,36;30,93;10,34;19,00;1,59;37,56;6133,07;67561;3240,27;1255787;285;0;824;0;645;1754;191;177;1;369;35,46;94,70;1517,47;407,26;0,00;2054,91
2008;Formosa;;;;2863,38;2648,64;214,74;2612,61;162,66;133,75;2,23;18,68;0,00;8,01;2449,95;198,69;52,08;138,10;0,22;134,22;3,66;2782,86;3373,09;2234,50;1686,91;1330,46;101,24;446,35;176,79;294,24;-24,68;740,42;680,20;53,19;1,39;16,20;35,59;7,04;3326,88;35699;2838,43;539883;106;0;184;0;383;672;224;94;0;318;6,64;53,91;814,48;421,69;0,00;1296,72
2008;Jujuy;;;;2553,60;2288,36;265,23;2185,86;229,14;172,74;10,72;27,09;0,00;18,60;1956,72;331,64;36,09;225,37;17,64;205,59;2,14;2493,95;2778,96;2479,07;1717,38;1553,67;53,77;707,92;254,79;453,14;0,00;480,23;418,14;29,09;6,91;22,18;0,00;33,01;2959,30;45146;2647,26;679975;93;0;500;0;445;1038;152;190;0;342;45,56;39,66;1162,16;196,99;0,00;1444,36
2008;La Pampa;105,94;;2141,10;2033,67;1388,02;645,64;1686,60;406,86;263,15;47,64;62,75;33,79;3,07;1279,74;108,28;238,78;193,17;2,09;159,88;31,19;1547,90;2396,89;1582,86;1157,59;919,48;9,60;415,66;168,88;246,78;0,00;556,16;485,63;24,49;0,00;24,49;0,00;46,04;2373,44;;;;120;0;283;0;270;672;68;148;1;216;58,81;38,37;563,68;108,28;0,00;769,14
2008;La Rioja;312,90;2320,78;2282,20;2005,79;1816,91;188,88;1521,74;122,01;103,93;3,77;2,68;11,64;0,00;1399,73;417,18;66,87;166,61;0,00;156,38;10,23;1973,29;2172,40;1666,41;1039,90;876,28;17,58;608,93;216,47;388,06;4,39;352,17;256,22;75,35;30,19;7,00;38,15;20,59;2018,57;28152;2394,35;341207;64;0;423;0;429;917;184;171;0;355;326,34;21,20;862,47;178,72;0,00;1388,73
2008;Mendoza;2213,45;15689,64;;5773,62;3045,15;2728,47;4364,90;1517,09;1065,29;125,23;172,11;144,01;10,45;2847,81;197,34;1211,38;366,59;14,84;183,92;167,82;3229,07;6140,21;5144,80;3666,05;2991,10;143,07;1335,69;488,78;846,91;0,00;895,01;498,65;97,40;0,68;96,72;0,00;298,96;6039,82;74505;3088,18;1729660;356;0;1329;0;1000;2685;149;189;2;340;98,73;90,20;2383,60;277,50;0,00;2850,03
2008;Misiones;;;;3510,98;2703,89;807,09;3048,33;709,18;607,44;34,36;56,97;6,98;3,43;2339,15;364,75;97,91;199,96;1,03;149,71;49,22;2853,61;4033,10;2705,14;1735,78;1449,39;85,11;884,24;483,33;400,91;0,00;1035,53;926,72;59,30;55,30;4,00;0,00;49,51;3999,97;50853;2178,60;1077987;200;0;369;0;603;1173;122;146;1;268;32,81;66,22;1149,86;153,54;0,00;1402,44
2008;Neuquen;858,48;13299,38;;5080,38;1324,85;3443,34;2219,19;978,64;819,65;41,28;117,72;0,00;0,00;1240,542;84,311;2464,696;85,964;19,023;51,794;15,147;1376,647;5499,212;4481,048;3419,705;2680,742;110,900;950,443;294,596;655,847;0,000;767,770;531,125;92,003;4,729;87,274;0,000;144,642;5840,640;53092;3868,26;547742;186;0;257;0;311;753;84;137;1;222;30,37;59,09;566,22;147,82;0,00;803,50
2008;Rio Negro;570,86;4424,35;;2804,51;1789,96;1014,56;2305,35;584,62;422,22;38,31;60,16;57,42;6,51;1720,73;69,23;429,93;128,09;0,23;91,85;36,01;1881,81;2932,60;2652,30;2031,64;1581,64;98,88;521,78;136,78;384,07;0,93;355,74;298,47;53,13;0,09;31,76;21,28;4,14;3008,04;40948;2971,20;597476;158;0;595;0;270;1023;316;149;0;465;51,44;28,94;1015,48;281,85;0,00;1377,71
2008;Salta;339,54;3953,53;;3821,78;2839,34;982,44;3381,83;709,26;579,51;8,83;84,84;0,00;36,08;2672,57;166,77;273,18;177,92;1,31;145,92;30,70;2985,26;3999,70;2997,27;2008,56;1683,30;49,05;939,66;242,21;697,45;0,00;755,65;648,82;104,19;35,56;68,63;0,00;2,63;3752,91;51757;2501,79;1224022;204;0;852;0;680;1737;151;165;0;316;34,94;72,19;1467,23;150,04;0,00;1724,40
2008;San Juan;627,62;4155,50;;2923,62;2348,21;514,80;2648,39;394,45;253,42;29,34;28,61;33,62;49,46;2253,93;94,28;180,96;483,80;0,14;456,93;26,73;2805,14;3407,42;2144,68;1632,17;1327,10;33,42;479,09;191,67;287,42;0,00;1165,83;949,13;1,09;0,47;0,62;0,00;215,62;3310,51;29252;3489,84;695640;77;0;659;0;535;1270;69;206;1;276;10,76;23,05;1427,43;325,07;0,00;1786,32
2008;San Luis;;;;2150,38;1637,90;512,48;1980,29;432,79;347,68;26,87;35,45;22,79;0,00;1547,51;90,39;79,70;39,11;0,88;1,96;36,27;1639,86;2189,49;1342,52;901,72;727,25;5,98;434,83;233,22;201,61;0,00;867,28;544,10;294,81;294,81;0,00;0,00;28,36;2209,80;;;;82;0;349;0;315;746;17;152;0;170;50,67;39,61;562,68;105,98;0,00;758,94
2008;Santa Cruz;;;;3181,37;1540,23;1641,14;1692,72;554,01;460,99;1,02;91,82;0,00;0,18;1138,71;401,52;1087,13;1266,19;1,05;1018,23;246,90;2558,46;4835,12;2581,68;1990,76;1762,74;13,65;577,27;199,17;378,10;0,00;1990,44;1043,09;303,21;2,31;130,37;170,53;644,13;5358,57;23903;5654,70;225920;167;0;157;0;510;833;209;479;0;688;132,42;65,90;796,13;1528,31;0,00;2522,76
2008;Santa Fe;5466,10;30554,37;;9942,55;6561,17;3381,37;9125,48;3010,16;2263,90;266,73;433,80;24,99;20,74;6115,32;445,85;371,21;194,59;0,19;146,43;47,97;6707,61;11841,94;8831,77;6298,64;5582,91;51,21;2481,92;1213,99;1267,93;0,00;1342,58;902,47;356,47;5,27;351,20;0,00;83,65;11998,14;108564;3945,87;3242551;311;0;3743;0;2162;6216;401;360;2;762;269,31;66,25;4924,34;594,99;0,00;5854,89
2008;Santiago del Estero;;;;3411,96;3022,18;389,78;3128,52;323,78;205,82;20,09;41,54;8,55;47,79;2804,74;217,44;66,00;224,84;0,04;210,71;14,10;3232,89;3636,81;2434,66;1666,84;1262,90;7,58;760,24;332,16;428,08;0,00;1550,86;1375,33;156,51;15,65;140,87;0,00;19,01;3985,52;43948;2210,48;865546;65;0;671;0;472;1208;111;166;0;278;89,91;21,28;1325,44;297,94;0,00;1734,57
2008;Tierra del Fuego;;;;1675,86;921,35;754,51;1197,77;329,50;285,07;0,06;12,39;0,00;31,98;868,26;53,09;425,01;93,32;3,69;39,83;49,80;961,18;1948,97;1735,35;1235,95;1148,86;15,17;484,22;101,48;381,64;1,11;62,86;51,50;7,79;0,41;0,02;7,36;3,56;1993,44;15326;5712,54;126212;114;0;79;0;107;301;28;87;65;180;42,05;55,90;149,44;40,52;0,00;287,91
2008;Tucuman;1266,19;7311,66;;4696,79;3506,93;1189,86;4302,52;1062,74;748,70;105,07;109,63;46,68;52,66;3239,77;267,16;127,12;964,07;16,56;501,55;445,96;4008,48;5660,86;4321,74;2804,39;2434,21;114,64;1402,72;549,41;853,31;0,00;1366,79;821,16;12,13;7,22;4,91;0,00;533,50;5688,53;66608;2811,18;1475384;139;0;1177;0;996;2311;56;265;0;321;40,76;11,98;2994,33;185,51;0,00;3232,57
2009;Buenos Aires;31009,25;135041,51;122543,37;42465,16;20044,45;22420,71;36226,59;21135,75;15543,62;1419,26;1337,36;1398,60;1436,91;15090,84;4953,61;1284,96;1786,06;0,00;1632,13;153,93;21676,57;53543,79;46961,11;32309,74;28404,88;1303,63;13347,75;4814,41;8496,17;37,17;3551,80;2075,20;742,67;154,62;582,31;5,74;733,93;59324,73;583073;3740,96;15414296;4940;0;25304;0;10215;40459;1930;1625;2;3557;2399,80;1889,69;35414,10;1645,40;0,87;41349,93
2009;CABA;19316,93;;127004,87;14896,74;1641,06;13255,68;14022,03;12562,64;9093,42;1423,45;785,38;1096,38;164,00;1459,40;181,66;693,04;196,19;21,31;121,34;53,54;1762,40;15092,92;13425,33;11338,53;8112,01;103,17;1983,64;1824,80;158,78;0,06;2428,91;2351,05;27,16;17,31;9,82;0,02;50,71;15854,24;;;;21203;4;33881;7;23854;78949;2170;4684;427;7281;7681,34;9354,41;62012,00;32095,06;34,71;111177,51
2009;Catamarca;;;;2598,92;2045,90;553,02;2228,90;232,09;184,38;10,66;19,91;16,93;0,22;1996,81;49,10;320,92;150,73;0,11;109,84;40,78;2155,75;2749,65;2426,98;1708,79;1492,02;42,42;675,77;247,15;428,63;0,00;589,29;430,23;128,49;25,80;102,68;0,00;30,57;3016,27;35248;3256,09;363975;58;0;1012;0;312;1382;53;187;0;240;84,39;19,13;1159,67;138,75;0,00;1401,94
2009;Chaco;254;4722;;5014,98;4417,75;597,23;4211,63;525,45;384,16;3,32;51,48;0,00;86,49;3686,17;731,58;71,78;793,21;24,01;762,94;6,26;5180,69;6667,04;4960,72;3718,90;3219,08;141,23;1100,58;481,03;688,14;-68,59;1082,15;716,39;337,07;5,79;331,28;0,00;28,69;7148,23;54738;4472,60;1047146;232;0;707;0;651;1589;201;588;0;789;287,01;86,05;2231,08;521,92;0,00;3126,05
2009;Chubut;491,05;4595,23;4587,30;3824,54;1338,76;2485,78;1922,97;666,42;572,71;0,02;73,97;0,00;19,72;1256,55;82,21;1819,35;357,94;1,76;295,41;60,77;1634,17;4759,84;3278,26;2446,82;1985,99;27,75;379,40;205,50;173,90;0,00;1223,29;757,83;410,02;39,06;342,06;28,90;55,44;4529,29;34869;4342,93;497442;366;0;428;0;386;1180;274;390;1;665;98,78;212,16;1226,99;371,39;0,00;1909,33
2009;Cordoba;4587,22;;28213,19;12238,64;7697,65;4540,99;10397,20;3854,89;3119,65;360,92;200,53;173,79;0,00;6542,31;1155,34;686,10;669,60;23,37;524,60;121,63;8222,26;16042,01;11254,39;7939,62;6536,04;333,44;2981,33;1202,71;1778,62;0,00;1715,51;1271,91;295,97;52,30;243,66;0,00;147,64;17140,94;108468;4602,61;3281062;910;5;3479;0;3250;7645;601;609;2;1212;380,55;229,12;7508,14;611,10;0,00;8728,91
2009;Corrientes;615,20;;4817,61;3452,79;2998,86;453,93;3224,81;388,66;315,99;22,67;50,00;0,00;0,00;2836,15;162,71;65,27;173,04;0,45;132,68;39,91;3131,54;4169,85;3144,00;2467,69;2023,11;69,78;606,53;212,45;394,08;0,00;364,65;306,58;57,89;0,33;57,56;0,00;0,18;4101,04;53680;2886,49;985554;261;0;574;0;817;1652;215;300;1;515;142,54;110,62;1633,16;165,59;0,00;2051,92
2009;Entre Rios;2254,40;16938,91;14768,55;5595,91;4219,61;1376,30;4670,58;1054,92;601,49;151,01;90,32;98,99;113,11;3615,66;603,96;321,38;510,33;1,76;457,04;51,53;4676,66;7095,68;4970,57;3749,87;3267,92;102,89;1117,81;565,12;552,69;0,00;1083,43;1042,90;14,65;21,85;-7,20;0,00;25,87;7513,92;68595;3651,07;1227092;354;0;1076;0;822;2252;275;186;1;462;254,39;115,19;2461,67;470,53;0,00;3301,79
2009;Formosa;;;;3045,36;2800,69;244,67;2855,74;175,27;144,62;2,16;19,56;0,00;8,93;2680,47;120,22;69,41;429,51;0,16;424,29;5,06;3224,98;3887,10;2552,88;2015,46;1585,88;103,05;434,37;205,33;228,88;0,15;898,06;702,78;195,28;4,82;190,46;0,00;0,00;3862,60;35920;3365,59;525130;121;0;274;0;443;838;387;216;0;603;117,00;121,80;943,75;546,81;0,00;1729,36
2009;Jujuy;;;;3156,51;2824,92;331,59;2424,82;288,88;229,00;11,90;28,31;0,00;19,67;2135,94;688,97;42,71;425,97;21,68;402,41;1,88;3227,33;3582,48;3078,25;2061,44;1858,81;62,16;954,64;389,07;552,90;12,67;639,18;467,36;115,82;25,74;34,16;55,92;56,00;3717,42;47585;3004,84;666189;114;0;631;0;529;1274;105;233;0;338;339,78;58,02;1703,22;173,56;0,00;2274,57
2009;La Pampa;;;;2217,18;1500,68;716,50;1855,98;458,37;276,13;42,31;59,67;44,57;2,81;1397,61;103,08;258,12;216,13;2,26;180,15;33,71;1680,83;2637,38;1886,60;1428,23;1149,36;9,11;449,26;186,46;262,81;0,00;422,22;347,97;25,44;0,00;25,44;0,00;48,80;2601,82;;;;139;0;377;0;355;872;149;171;1;321;114,92;57,46;897,00;100,84;0,00;1170,22
2009;La Rioja;306,54;2425,80;2372,76;2227,26;2011,92;215,34;1659,49;130,48;109,24;3,59;3,84;13,81;0,00;1529,01;482,90;84,87;358,89;0,00;343,23;15,66;2355,15;2586,15;2034,76;1291,92;1085,33;21,14;721,70;261,22;450,51;9,97;606,58;452,35;97,38;43,95;41,69;11,74;56,85;2641,34;29221;2857,09;328483;70;0;529;0;515;1114;85;327;0;412;489,88;24,25;1216,18;186,81;0,00;1917,11
2009;Mendoza;2188,02;14141,22;;6436,10;3502,31;2933,79;4696,08;1588,73;1115,55;132,94;173,41;156,17;10,66;3107,35;394,96;1345,06;459,93;0,00;311,98;147,95;3814,29;6896,03;6128,82;4510,20;3702,17;154,47;1464,15;710,11;838,55;-84,51;1230,15;600,64;199,16;0,66;170,57;27,93;430,36;7358,97;76698;3713,03;1720466;447;0;2144;0;1247;3839;194;269;2;465;318,20;128,40;3242,45;346,09;0,00;4035,14
2009;Misiones;;;;3886,16;3019,54;866,62;3244,93;692,04;597,14;29,15;54,54;7,63;3,58;2552,89;466,66;174,58;477,88;1,08;415,48;61,32;3435,02;4743,02;3134,00;2112,26;1767,91;91,35;930,39;548,40;363,18;18,81;1349,34;1274,08;30,64;33,64;-3,00;0,00;44,63;4791,75;48709;2775,83;1085573;257;0;496;0;719;1472;186;241;1;428;146,07;106,00;1763,27;205,07;0,00;2220,41
2009;Neuquen;813,93;12943,30;;6393,25;1469,16;4501,23;2346,60;984,97;831,83;53,15;100,17;0,00;0,00;1361,627;107,531;3516,257;250,769;12,816;209,891;28,061;1679,050;7014,935;5197,556;4092,935;3306,783;121,389;983,232;275,526;707,706;0,000;813,625;459,754;240,787;4,274;236,513;0,000;113,084;6761,680;54118;4678,51;542113;219;0;333;0;391;943;98;126;1;225;75,21;131,77;917,65;161,59;0,00;1286,22
2009;Rio Negro;;;;3150,26;1986,06;1164,20;2547,23;662,36;497,68;37,21;55,44;70,91;1,13;1884,86;101,20;501,83;333,95;0,20;292,63;41,12;2278,70;3484,21;3129,52;2394,03;1918,35;109,73;625,76;162,67;453,03;10,06;519,49;377,47;137,81;0,15;125,89;11,77;4,21;3649,01;41423;3562,40;628486;214;0;748;0;337;1299;486;260;1;747;135,57;48,10;1706,96;348,61;0,00;2239,24
2009;Salta;314,11;3932,09;;4431,67;3157,37;1274,31;3682,81;766,30;628,24;7,34;85,67;0,00;45,05;2916,51;240,86;508,01;462,80;14,79;415,66;32,35;3573,03;4894,48;3865,56;2606,48;2213,31;115,04;1144,04;345,50;798,54;0,00;927,18;724,80;200,91;40,54;160,37;0,00;1,47;4792,74;56367;3020,46;1198595;255;0;1071;0;804;2130;307;314;0;621;158,14;156,09;2341,22;230,03;0,00;2885,47
2009;San Juan;637,62;4439,02;;3234,62;2571,52;589,88;2912,30;449,33;282,30;31,30;31,32;39,82;64,59;2462,96;108,56;213,77;418,79;0,04;384,18;34,57;2955,70;3653,41;2615,20;1974,90;1573,30;56,20;584,11;251,43;332,67;0,00;936,71;755,57;68,43;0,39;47,54;20,49;112,70;3551,91;30376;3984,17;673987;97;0;832;0;663;1593;77;384;1;462;108,17;30,86;1965,66;251,06;0,00;2355,75
2009;San Luis;;;;2301,07;1789,46;511,61;2140,08;448,07;363,59;25,18;37,97;18,32;3,00;1692,01;97,45;63,54;97,60;1,04;69,05;27,52;1858,51;2398,67;1293,54;1019,04;844,25;1,67;272,84;103,41;169,44;0,00;1438,97;998,79;440,17;420,71;19,46;0,00;0,00;2732,51;;;;107;0;441;0;392;940;57;38;0;95;117,00;54,81;864,14;81,59;0,00;1117,54
2009;Santa Cruz;;;;3737,12;1854,94;1882,18;1781,13;529,95;462,46;1,18;66,00;0,00;0,31;1251,18;603,77;1352,23;1455,64;0,44;709,61;745,60;2564,55;5618,28;3113,80;2333,91;1991,30;127,54;652,35;240,05;412,30;0,00;1578,86;592,80;363,34;2,75;51,39;309,20;622,71;5643,74;24885;6135,55;264100;210;0;186;0;700;1096;295;721;29;1045;392,55;96,19;822,29;1313,08;0,00;2624,11
2009;Santa Fe;5386,36;29682,11;;11137,65;7445,49;3692,16;10049,58;3387,09;2645,62;259,52;438,60;28,75;14,73;6662,49;783,00;305,07;462,32;0,21;386,56;75,55;7832,05;13743,93;11003,35;7886,78;6905,38;41,23;3075,33;1738,96;1336,37;0,00;1261,44;697,67;336,37;9,03;327,34;0,00;227,40;14677,03;108635;4876,78;3172396;408;0;4336;0;4440;9185;570;341;2;913;514,80;98,77;6508,27;471,96;0,00;7593,79
2009;Santiago del Estero;;;;3717,27;3276,53;440,74;3427,63;361,37;240,27;20,57;36,96;10,24;53,33;3066,26;210,27;79,37;728,63;0,18;714,86;13,59;3991,40;4445,90;2599,29;1857,30;1476,51;8,45;733,54;290,71;442,83;0,00;1398,04;1212,79;167,58;16,26;151,32;0,00;17,66;3997,32;43977;2582,67;865990;92;0;850;0;528;1470;210;411;0;620;208,79;52,11;2056,38;432,58;0,00;2749,87
2009;Tierra del Fuego;;;;1817,57;1086,13;731,45;1260,76;309,31;270,28;0,10;11,92;0,00;27,02;951,45;134,68;422,14;151,84;2,87;117,76;31,21;1203,89;2191,93;1965,17;1416,58;1313,98;9,73;538,86;133,59;405,27;0,00;124,06;94,27;23,37;16,84;6,53;0,00;6,42;2353,92;15487;6461,16;123997;108;0;110;0;142;360;28;142;1;171;150,23;70,96;244,72;42,94;0,00;508,84
2009;Tucuman;1241,03;7270,96;;5313,95;3852,51;1461,43;4861,20;1329,08;963,02;121,00;125,06;52,69;67,30;3532,13;320,39;132,36;825,89;2,94;733,43;89,53;4585,94;6139,84;5019,15;3353,00;2940,62;133,66;1532,49;577,50;955,00;0,00;1280,55;899,07;131,21;6,27;42,78;82,16;250,27;6299,70;69766;3242,29;1435572;181;0;1491;0;1229;2901;306;589;0;895;198,41;16,53;4319,82;243,38;0,00;4778,13
2010;Buenos Aires;36340,04;153551,42;137978,59;56401,63;28291,65;28109,98;46360,38;26413,44;19741,79;1738,39;1935,09;1582,25;1415,92;19946,94;8344,71;1696,54;2514,18;0,00;2338,29;175,89;30629,94;69553,09;57340,01;38503,80;33569,56;1920,80;16915,41;5661,53;11191,67;62,21;4193,46;2087,24;1363,28;163,57;1197,94;1,77;742,94;72348,66;618815;4165,39;15625084;5715;0;23389;1;9738;38843;1968;4202;18;6188;2207,70;2312,52;43120,28;2562,85;0,53;50203,89
2010;CABA;21297,38;;136077,78;19303,91;2166,83;17137,08;18325,45;16361,95;11509,40;1365,40;1269,70;1106,60;1110,85;1963,49;203,33;775,13;607,40;307,14;268,00;32,27;2434,82;19911,31;16104,97;13592,18;9628,65;211,84;2300,94;2194,16;104,06;2,73;3059,66;2759,57;42,75;8,32;34,41;0,02;257,33;19164,62;173772;4262,28;2890151;25908;6;31842;15;26923;84695;1966;4027;189;6182;12671,22;13208,51;78945,16;52035,14;28,79;156888,81
